Player Name,Rounds,Fairway Percentage,Avg Distance,gir,Average Putts,Average Scrambling,Average Score,Points,Wins,Top 10,Average SG Putts,Average SG Total,SG:OTT,SG:APR,SG:ARG,Money,No Seasons,cluster
Ernie Els,546.0,56.51875,290.0,63.74125,29.19625,57.50625,70.955375,5387,3.0,15.0,-0.05974999999999999,0.205125,-0.010374999999999992,0.17149999999999999,0.10487500000000002,13102710,8,2
Ethan Tracy,72.0,60.25,299.0,64.87,29.44,54.88,72.038,157,0.0,0.0,-0.026,-0.813,-0.054,-0.424,-0.309,364493,1,1
Fabián Gómez,463.0,62.346666666666664,287.71666666666664,64.84666666666666,29.11833333333333,57.44833333333333,71.35866666666666,2657,2.0,7.0,0.04616666666666668,-0.28733333333333333,-0.057333333333333326,-0.2285,-0.04750000000000001,5616108,6,2
Francesco Molinari,268.0,68.87,290.3,68.365,29.4125,60.0875,70.12325,3800,2.0,14.0,-0.28175,0.92675,0.42225,0.62275,0.15025,10022236,4,5
Freddie Jacobson,476.0,59.26666666666667,285.01666666666665,63.72,28.596666666666668,60.43833333333333,70.38383333333333,4921,1.0,17.0,0.39266666666666666,0.5446666666666666,-0.09799999999999999,0.11483333333333334,0.13483333333333333,9600778,6,4
Garrett Willis,153.0,69.145,279.95,67.14,29.424999999999997,56.730000000000004,71.3085,787,0.0,2.0,-0.08399999999999995,-0.1655,-0.1105,0.112,-0.08299999999999999,1398153,2,4
Garth Mulroy,112.0,60.400000000000006,294.65,67.59,29.705,52.545,71.596,333,0.0,1.0,-0.288,-0.23349999999999999,0.06,0.16049999999999998,-0.16649999999999998,564750,2,3
Gary Christian,91.0,68.95,281.9,66.99,29.53,55.25,70.82,422,0.0,1.0,-0.077,0.149,0.17,0.124,-0.067,616457,1,4
Gary Woodland,716.0,58.15,306.5,67.78625,29.555,56.89625,70.5335,7569,3.0,25.0,-0.140875,0.628875,0.4915,0.38975,-0.11549999999999998,19777614,8,5
Gavin Coles,72.0,65.08,271.2,64.23,28.86,59.76,71.39699999999999,184,0.0,0.0,0.591,-0.289,-0.6759999999999999,-0.008,-0.196,247561,1,2
Geoff Ogilvy,538.0,60.71375,289.6,64.5475,29.335,57.3175,71.056625,4136,2.0,10.0,-0.07862500000000001,0.045624999999999985,-0.02225,0.047874999999999966,0.09824999999999998,10186583,8,2
George McNeill,524.0,61.19428571428572,288.57142857142856,65.04428571428572,29.18,57.39,70.92357142857144,3841,1.0,11.0,0.07271428571428573,0.11357142857142856,-0.174,0.2722857142857143,-0.05771428571428571,7303317,7,4
Gonzalo Fernandez-Castaño,227.0,58.053333333333335,289.8333333333333,62.32,28.743333333333336,59.96333333333333,71.426,860,0.0,1.0,-0.05100000000000001,-0.3116666666666666,-0.15,-0.29233333333333333,0.18099999999999997,1496708,3,2
Graeme McDowell,410.0,67.9857142857143,283.4428571428571,64.61428571428571,28.945714285714285,57.81714285714286,70.55714285714285,5158,2.0,25.0,0.24300000000000002,0.48200000000000004,0.15542857142857144,0.20528571428571427,-0.13199999999999998,11566123,7,4
Graham DeLaet,558.0,63.174285714285716,301.38571428571424,69.32428571428571,29.641428571428573,57.707142857142856,70.49585714285715,4475,0.0,27.0,-0.08042857142857142,0.5831428571428571,0.40099999999999997,0.47657142857142853,-0.21457142857142855,10957952,7,5
Grayson Murray,166.0,56.004999999999995,307.75,63.225,28.810000000000002,54.045,71.5775,1076,1.0,4.0,-0.21599999999999994,-0.136,0.364,-0.1895,-0.0955,2525356,2,3
Greg Chalmers,620.0,60.8,279.6125,61.14875,28.18375,59.97625,71.2345,2925,0.0,8.0,0.657625,-0.14425,-0.48312499999999997,-0.420125,0.1005,5123165,8,2
Greg Kraft,52.0,62.5,273.2,60.63,29.78,53.37,73.07,14,0.0,0.0,-0.182,-2.041,-0.8759999999999999,-0.5720000000000001,-0.408,52176,1,1
Greg Owen,375.0,60.04600000000001,294.32,68.462,30.002,54.612,71.3914,2003,0.0,5.0,-0.6942,-0.3406,0.18320000000000003,0.23159999999999997,-0.0616,3528404,5,3
Harold Varner III,284.0,59.32,304.2,67.23666666666666,29.66,57.20333333333334,70.99400000000001,1492,0.0,8.0,-0.26766666666666666,0.11166666666666664,0.33166666666666667,0.09166666666666667,-0.044000000000000004,3469163,3,3
Harris English,658.0,57.19714285714286,299.4142857142857,65.86428571428571,28.990000000000002,58.07857142857143,70.56114285714285,5896,2.0,24.0,0.3388571428571429,0.3961428571428572,-0.08628571428571427,0.11042857142857143,0.03614285714285713,11984871,7,5
Harrison Frazar,114.0,53.085,299.75,61.83,29.314999999999998,53.965,71.315,1047,1.0,3.0,-0.1815,-0.40850000000000003,0.1835,-0.1915,-0.2195,2052470,2,3
Heath Slocum,407.0,72.19,278.65999999999997,67.786,29.722,58.842,71.13419999999999,1956,0.0,4.0,-0.39559999999999995,-0.1612,0.11400000000000002,0.12719999999999998,-0.007800000000000018,4361748,5,4
Henrik Bjornstad,72.0,64.74,288.1,69.11,30.21,49.59,71.722,188,0.0,0.0,-0.211,-0.626,-0.022,0.096,-0.49,215913,1,3
Henrik Norlander,141.0,61.760000000000005,291.55,67.82,29.615000000000002,57.725,71.2585,502,0.0,0.0,-0.07100000000000001,-0.094,0.1295,-0.0165,-0.13549999999999995,692847,2,3
Henrik Stenson,295.0,69.62,292.3,70.678,29.78,58.212,69.7248,4360,0.0,19.0,0.0336,1.3776,0.5156,0.7704,0.057599999999999964,16509129,5,5
Hideki Matsuyama,411.0,61.848,297.74,67.954,28.932,61.05,69.94059999999999,7605,5.0,28.0,-0.11099999999999999,1.232,0.41,0.7836000000000001,0.19119999999999998,21858097,5,5
Hiroshi Iwata,85.0,58.34,288.8,59.5,28.34,59.34,71.693,339,0.0,1.0,0.154,-0.621,-0.127,-0.606,-0.042,634862,1,2
Hudson Swafford,443.0,62.778,302.24,68.664,29.7,54.50599999999999,71.00219999999999,2674,1.0,7.0,0.019599999999999996,0.029199999999999983,0.33199999999999996,0.07279999999999999,-0.39519999999999994,5316069,5,3
Hunter Haas,165.0,62.79,288.05,64.69,29.025,57.475,71.0155,750,0.0,4.0,0.1875,0.0865,0.054,-0.08049999999999999,-0.07450000000000001,1439351,2,4
Hunter Mahan,733.0,63.857777777777784,293.73333333333335,66.96777777777778,29.354444444444443,57.29666666666666,70.84244444444444,7516,4.0,27.0,0.26333333333333336,0.3406666666666667,0.3743333333333333,-0.16666666666666666,-0.1303333333333333,19814669,9,3
Ian Poulter,493.0,63.615,286.025,64.095,28.755,60.6575,70.54675,5687,2.0,22.0,0.162875,0.410375,-0.01375,0.06862499999999999,0.193125,14378400,8,4
J.B. Holmes,659.0,53.5325,310.025,64.2075,28.84625,57.5325,70.60125,6991,2.0,26.0,-0.066,0.646875,0.588375,0.015125000000000003,0.12825,17286104,8,5
J.J. Henry,790.0,63.60222222222223,290.32222222222225,68.98222222222222,30.16111111111111,56.150000000000006,71.14744444444445,4237,2.0,12.0,-0.15433333333333332,-0.060444444444444426,0.14522222222222222,-0.016555555555555553,-0.034888888888888886,7067066,9,3
J.J. Killeen,101.0,56.09,289.9,60.27,28.65,60.45,71.502,286,0.0,1.0,-0.107,-0.449,-0.063,-0.492,0.213,414257,1,2
J.J. Spaun,177.0,65.64500000000001,294.85,68.30000000000001,29.490000000000002,57.45,70.762,1359,0.0,7.0,-0.088,0.10999999999999999,0.301,0.144,-0.2475,3101517,2,3
J.P. Hayes,135.0,64.63499999999999,281.85,63.760000000000005,29.03,57.03,71.5145,586,0.0,3.0,0.025500000000000002,-0.28150000000000003,0.0019999999999999983,-0.403,0.0965,1049292,2,2
J.T. Poston,168.0,60.385000000000005,297.75,67.0,28.93,58.575,70.9485,788,0.0,3.0,0.009000000000000057,0.10850000000000001,0.2685,-0.16,-0.0335,1603226,2,3
James Driscoll,379.0,54.128,290.96,63.476,28.906,56.910000000000004,71.16380000000001,1936,0.0,7.0,0.2994,-0.1316,-0.37299999999999994,-0.11560000000000001,0.058399999999999994,3121478,5,2
James Hahn,520.0,61.14666666666667,293.5833333333333,65.62666666666667,29.296666666666667,57.574999999999996,71.06166666666667,4133,2.0,13.0,-0.10283333333333333,0.05783333333333332,0.13116666666666665,0.012166666666666668,0.017166666666666632,9248685,6,3
James Nitties,92.0,65.69,286.2,66.47,29.27,58.19,71.277,338,0.0,1.0,0.133,-0.262,-0.188,0.0579999999999999,-0.258,525034,1,4
Jamie Donaldson,50.0,60.09,294.9,63.83,28.96,59.48,71.102,447,0.0,2.0,0.349,0.341,0.095,-0.15,0.046,938664,1,2
Jamie Lovemark,345.0,56.18,303.725,65.205,28.9725,59.705,70.8415,2479,0.0,12.0,-0.11249999999999999,0.30224999999999996,0.281,-0.16875,0.311,5511092,4,5
Jarrod Lyle,137.0,61.129999999999995,291.15,63.645,29.295,57.57,71.226,444,0.0,3.0,-0.057,-0.39649999999999996,0.04550000000000001,-0.473,0.0905,740219,2,2
Jason Bohn,627.0,66.60875,278.6875,65.905,29.009999999999998,57.0875,71.115875,4588,1.0,17.0,0.059125,-0.07974999999999999,-0.210875,0.178125,-0.10550000000000001,9309669,8,4
Jason Day,652.0,55.57333333333333,304.9,65.57333333333334,28.471111111111114,62.37444444444444,69.74244444444444,12746,10.0,48.0,0.5133333333333333,1.3023333333333333,0.33011111111111113,0.12088888888888889,0.31899999999999995,40938895,9,5
Jason Dufner,724.0,65.30666666666667,289.31111111111113,67.46111111111111,29.486666666666665,57.64111111111111,70.43477777777778,9426,5.0,33.0,-0.27577777777777773,0.5252222222222223,0.37222222222222223,0.37233333333333335,0.04722222222222223,22528495,9,5
Jason Gore,154.0,65.15,289.79999999999995,67.02,29.314999999999998,56.584999999999994,71.44999999999999,871,0.0,2.0,-0.07300000000000001,-0.22150000000000003,0.24299999999999994,0.115,-0.506,1517900,2,3
Jason Kokrak,593.0,56.410000000000004,305.5571428571429,67.19285714285715,29.361428571428572,57.308571428571426,70.75785714285713,3843,0.0,15.0,-0.10657142857142857,0.3022857142857143,0.33614285714285713,0.17857142857142858,-0.10857142857142855,9154005,7,3
Jay Williamson,76.0,69.87,285.1,68.95,29.72,59.74,71.29,280,0.0,1.0,-0.174,-0.221,0.125,0.0279999999999999,-0.2189999999999999,404498,1,4
Jeev Milkha Singh,59.0,60.94,287.3,65.28,29.08,63.69,70.631,253,0.0,1.0,-0.045,0.118,-0.092,-0.139,0.396,420245,1,4
Jeff Gove,57.0,62.96,288.7,69.72,31.0,50.36,72.40100000000001,77,0.0,0.0,-0.947,-1.164,0.081,-0.045,-0.248,92155,1,1
Jeff Maggert,276.0,68.0925,279.65000000000003,66.1825,29.565,58.2325,71.28699999999999,1544,0.0,6.0,-0.363,-0.4315,0.08725,0.09125,-0.247,2866809,4,4
Jeff Overton,603.0,58.73142857142857,290.6142857142857,65.42,28.934285714285714,58.99571428571428,70.77071428571428,4676,0.0,18.0,0.12528571428571428,0.24228571428571427,0.18999999999999997,0.014999999999999986,-0.088,9120038,7,3
Jeff Quinney,91.0,70.34,273.3,65.45,28.66,59.7,70.851,378,0.0,1.0,0.3879999999999999,-0.039,-0.402,0.207,-0.2319999999999999,605866,1,4
Jerod Turner,54.0,61.66,279.0,58.94,29.0,50.88,72.602,57,0.0,0.0,-0.002,-1.885,-0.351,-1.179,-0.353,91343,1,1
Jerry Kelly,578.0,70.96428571428571,276.68571428571425,66.13857142857142,28.97,61.91571428571428,70.62014285714285,4198,0.0,15.0,0.02985714285714286,0.3615714285714286,0.025285714285714283,0.13442857142857143,0.17271428571428574,8183126,7,4
Jhonattan Vegas,612.0,56.667142857142856,303.2857142857143,66.94714285714285,29.712857142857143,56.94857142857143,71.14085714285714,4674,3.0,15.0,-0.144,-0.010571428571428565,0.3517142857142857,-0.13771428571428573,-0.09228571428571428,10415487,7,3
Jim Furyk,639.0,70.24444444444445,278.3666666666667,67.43333333333334,29.188888888888886,62.03666666666667,69.99088888888889,9059,3.0,39.0,0.163,1.0787777777777778,-0.06122222222222221,0.7173333333333333,0.2785555555555555,25644266,9,4
Jim Herman,448.0,63.93,295.5,68.20833333333333,29.935,56.48833333333334,71.1495,2713,1.0,8.0,-0.2283333333333333,-0.06883333333333334,0.40850000000000003,-0.021500000000000002,-0.22683333333333333,5384622,6,3
Jim Renner,194.0,57.68,289.43333333333334,64.32000000000001,29.683333333333334,53.72,71.882,558,0.0,3.0,-0.546,-0.8576666666666667,-0.22599999999999998,0.08800000000000001,-0.1733333333333333,1247591,3,1
Jimmy Walker,767.0,52.33444444444444,298.3666666666667,64.8288888888889,28.75222222222222,58.604444444444454,70.51733333333333,9945,6.0,39.0,0.3388888888888889,0.6373333333333333,-0.2068888888888889,0.3847777777777778,0.11177777777777778,23615918,9,5
Jin Park,52.0,68.82,273.2,63.44,29.24,59.27,71.777,125,0.0,0.0,-0.027,-0.512,-0.335,-0.166,0.016,136457,1,4
Joe Durant,138.0,75.795,284.6,71.605,30.25,59.095,70.8965,581,0.0,1.0,-0.5765,0.12399999999999999,0.4895,0.395,-0.182,1147545,2,4
Joe Ogilvie,174.0,57.97,288.75,64.335,28.93,56.834999999999994,71.25550000000001,818,0.0,2.0,0.13149999999999995,-0.27749999999999997,-0.138,-0.213,-0.05399999999999999,1368663,2,2
Joel Dahmen,93.0,66.36,295.8,68.82,29.26,63.31,70.578,676,0.0,3.0,-0.2769999999999999,0.4,0.3,0.381,-0.004,1476838,1,5
John Daly,113.0,53.995000000000005,306.2,63.87,29.335,53.04,71.288,395,0.0,1.0,-0.2305,-0.6975,0.30400000000000005,-0.3205,-0.45099999999999996,647092,2,3
John Huh,648.0,67.10714285714286,284.7,65.72428571428571,29.117142857142856,59.81142857142857,70.87028571428571,4281,1.0,15.0,0.02028571428571426,0.15442857142857142,0.04657142857142859,0.053142857142857144,0.033857142857142856,8623526,7,4
John Mallinger,152.0,68.635,280.9,66.81,29.36,58.72,70.9845,885,0.0,3.0,-0.017499999999999998,0.021500000000000005,-0.1085,-0.06949999999999995,0.216,1831539,2,4
John Merrick,507.0,65.98833333333333,289.4166666666667,68.38333333333333,29.768333333333334,55.665,71.02466666666668,3055,1.0,6.0,-0.25683333333333336,0.04733333333333334,0.16016666666666662,0.22483333333333333,-0.08066666666666665,5325371,6,3
John Peterson,146.0,65.75999999999999,288.1,66.94,29.555,59.69,71.10249999999999,758,0.0,0.0,-0.5015000000000001,-0.11449999999999999,0.37399999999999994,0.40750000000000003,-0.39449999999999996,1017739,2,3
John Rollins,408.0,62.806,294.65999999999997,67.14200000000001,29.657999999999998,56.806000000000004,70.9282,2914,0.0,11.0,-0.16919999999999996,0.23579999999999995,0.3588,0.03840000000000001,0.007399999999999979,5496263,5,3
John Senden,624.0,64.49428571428571,290.37142857142857,68.83714285714287,29.642857142857142,56.9,70.55914285714286,4868,1.0,15.0,0.11542857142857141,0.5785714285714285,0.3574285714285714,0.1824285714285714,-0.07671428571428571,11421106,7,5
Johnson Wagner,687.0,62.063333333333325,285.4,66.98888888888888,29.39111111111111,58.42888888888889,71.09977777777777,4524,2.0,16.0,0.26422222222222225,-0.03577777777777777,-0.15433333333333332,0.035666666666666645,-0.18155555555555555,8956123,9,4
Jon Curran,182.0,65.905,272.7,64.705,28.78,62.5,70.99699999999999,1380,0.0,8.0,0.18950000000000003,-0.017499999999999998,-0.5325,0.039,0.28700000000000003,2952030,2,4
Jon Rahm,161.0,58.905,307.35,69.45500000000001,28.975,60.46,69.7595,3184,2.0,12.0,0.052500000000000005,1.38,0.883,0.281,0.11649999999999999,10115926,2,5
Jonas Blixt,510.0,58.57857142857143,287.9857142857143,61.83571428571429,28.40857142857143,59.54857142857143,71.25428571428571,3769,2.0,10.0,0.40585714285714286,-0.13985714285714282,-0.2695714285714285,-0.48342857142857143,0.20714285714285713,9221202,7,2
Jonathan Byrd,452.0,60.919999999999995,289.8833333333333,66.62,29.183333333333334,59.79333333333333,70.88066666666667,3177,1.0,12.0,0.01899999999999996,0.19449999999999998,-0.12966666666666665,0.029166666666666664,0.27549999999999997,7421491,6,4
Jonathan Randolph,211.0,60.01333333333333,287.93333333333334,62.50333333333333,28.909999999999997,59.15,71.731,596,0.0,2.0,0.057,-0.7003333333333334,-0.21633333333333335,-0.33099999999999996,-0.17966666666666664,1220426,3,2
Jordan Spieth,430.0,61.152,293.86,66.674,28.357999999999997,62.153999999999996,69.5768,8709,6.0,33.0,0.3166,1.3679999999999999,0.3278,0.4431999999999999,0.26739999999999997,25987607,5,5
Joseph Bramlett,73.0,59.54,295.6,65.21,29.68,56.51,71.714,110,0.0,0.0,-0.581,-0.47,0.03,0.068,0.013,178728,1,3
Josh Teater,478.0,61.69199999999999,296.46000000000004,66.962,29.564,55.696000000000005,71.06620000000001,2417,0.0,9.0,-0.16160000000000002,0.059799999999999985,0.4468,-0.1542,-0.0708,4484970,5,3
Julián Etulain,68.0,63.34,293.5,66.75,29.13,58.62,71.33800000000001,220,0.0,1.0,0.078,-0.307,-0.035,-0.292,-0.0579999999999999,448214,1,3
Justin Bolli,114.0,63.82,280.45000000000005,62.98,29.645,55.83,72.4575,284,0.0,2.0,-0.25999999999999995,-1.575,-0.374,-0.625,-0.3165,619177,2,1
Justin Hicks,242.0,70.98333333333333,283.7,68.58,30.203333333333333,52.39000000000001,71.32733333333333,1519,0.0,4.0,-0.36833333333333323,-0.4963333333333333,0.292,0.14733333333333334,-0.5676666666666667,2561793,3,3
Justin Leonard,472.0,66.03166666666667,275.9166666666667,62.31666666666666,28.691666666666666,60.64166666666667,71.0465,2376,0.0,6.0,0.13683333333333333,-0.09233333333333332,-0.4035,-0.14399999999999996,0.31783333333333336,4240825,6,2
Justin Rose,628.0,62.66888888888889,296.9222222222222,68.72555555555556,29.15666666666667,60.599999999999994,69.68877777777777,12267,8.0,50.0,0.014111111111111118,1.4276666666666666,0.453111111111111,0.5790000000000001,0.3773333333333333,39292625,9,5
Justin Thomas,296.0,56.86333333333334,305.43333333333334,67.77333333333333,28.75,59.85999999999999,69.93133333333333,5153,4.0,20.0,0.04300000000000001,1.0410000000000001,0.26299999999999996,0.5743333333333334,0.16066666666666665,15099751,3,5
K.J. Choi,606.0,64.8525,280.3875,64.77375,29.01875,60.375,70.781625,5806,1.0,16.0,0.185625,0.45325,-0.159,0.17,0.25625,12325337,8,4
Keegan Bradley,729.0,63.985,301.4125,67.60875,29.325,58.25125,70.240875,8955,3.0,36.0,-0.05425000000000001,0.817,0.5117499999999999,0.314125,0.035625,22609715,8,5
Keith Mitchell,99.0,58.59,312.6,69.42,29.65,56.55,70.92,659,0.0,4.0,-0.504,-0.018,0.706,-0.128,-0.092,1641260,1,3
Kelly Kraft,232.0,62.086666666666666,290.09999999999997,64.8,29.136666666666667,56.166666666666664,71.38566666666667,1572,0.0,7.0,0.034333333333333334,-0.32066666666666666,-0.16066666666666665,0.04700000000000001,-0.24166666666666667,3537735,3,3
Ken Duke,499.0,67.64333333333333,277.6166666666667,63.665,29.078333333333333,57.169999999999995,71.30033333333334,2883,1.0,13.0,-0.214,-0.26466666666666666,-0.022666666666666665,0.05583333333333334,-0.08383333333333333,5506407,6,4
Kenny Perry,69.0,67.99,290.6,69.04,29.97,61.74,70.84100000000001,555,0.0,1.0,-0.244,0.401,0.605,0.151,-0.111,968811,1,4
Kent Jones,76.0,66.13,285.0,66.12,29.68,54.5,71.001,297,0.0,0.0,0.0279999999999999,-0.177,-0.059,-0.008,-0.1369999999999999,360624,1,3
Kevin Chappell,700.0,60.69625,297.6625,65.8325,29.2325,57.915,70.786875,5998,1.0,23.0,-0.271,0.32537499999999997,0.320125,0.238875,0.04762499999999999,15460956,8,3
